filename,extension,center_r,center_c,radius, sigma, sample, alpha, beta, gamma, max_iter, error
13,jpg,70,206,50, 3.5, 400, 0.015, 10, 0.001, 500,
2780
806
28.992805755395683
71.00719424460432

17,jpg,128,115,25, 3.5, 400, 0.015, 10, 0.001, 500,
465
103
22.1505376344086
77.8494623655913

18,jpg,95,130,50, 3.5, 400, 0.015, 10, 0.001, 500,
4238
60
1.4157621519584709
98.58423784804152

19,jpg,60,60,50, 3.5, 200, 0.015, 10, 0.001, 40, 323
2206
323
14.641885766092475
85.35811423390753

21,jpg,130,170,70, 3, 200, 0.015, 10, 0.001, 500,
5528
1090
19.7178002894356
80.2821997105644

23,jpg,170,230,160, 3.5, 400, 0.015, 10, 0.001, 100, 1768
47236
6973
14.762045897197055
85.23795410280295

25,jpg,145,130,50, 3.5, 200, 0.015, 10, 0.001, 500, 1505
3373
1505
44.61903350133413
55.3809664986658

34,jpg,185,245,130, 3.5, 400, 0.015, 10, 0.001, 500, 7263
25265
7263
28.74727884425094
71.25272115574906

35,jpg,105,110,80, 3.5, 400, 0.015, 10, 0.001, 500,
17384
1301
7.483893235158767
92.51610676484123

38,jpg,150,280,100, 3.5, 400, 0.015, 10, 0.001, 500,
14557
6191
42.529367314693964
57.470632685306036

42,jpg,160,260,135, 3.5, 400, 0.015, 10, 0.001, 500,
32566
1060
3.2549284529877784
96.74507154701222

failed
3,jpg,80,85,65, 3.5, 400, 0.015, 10, 0.001, 500,
12,jpg,90,138,60, 3.5, 400, 0.015, 10, 0.001, 500,
10,jpg,155,133,115, 3.5, 400, 0.015, 10, 0.001, 500, 12179
16,jpg,135,172,130, 3.5, 400, 0.015, 10, 0.001, 500, 16920
