filename,extension, center_r, center_c, radius, sigma, sample, alpha, beta, gamma, max_iter, error
5,jpg,160,190,115, 3.5, 100, 1, 10, 1, 100, 6.389391199517782
19908
1272
6.389391199517782
93.61060880048223

7,jpg,55,75,35, 3.5, 50, 1, 10, 1, 25, 21.908396946564885, 
2620
574
21.908396946564885
78.09160305343511

8,jpg,153,255,45, 3.5, 50, 1, 10, 2, 100, 1.545253863134658,
2718
42
1.545253863134658
98.45474613686534


14,jpg,95,130,65, 3.5, 50, 1, 10, 2, 100, 27.803226448914558,
5021
1396
27.803226448914558
72.19677355108544

28,jpg,120,80,60, 3.5, 200, 1, 10, 6, 50, 21.2853385930309
6084
1295
21.2853385930309
78.7146614069691

failed
2,jpg,120,265,85, 3.5, 100, 1, 10, 1, 100, 35.954653081724906,
4,jpg,145,130,90, 3.5, 100, 1, 10, 1, 100, 40.112375948628134,

6,jpg,155,165,80, 3.5, 100, 1, 10, 1, 100, 106.83587140439931,
15,jpg,153,250,151, 3.5, 200, 1, 10, 2, 100, 46.4148773006135,
16,jpg,208,245,200, 3.5, 50, 1, 10, 2, 100, 115.65546218487395
17,jpg,124,125,120, 3.5, 50, 1, 10, 1, 100, 9.5177716880036

18,jpg,85,85,75, 3.5, 50, 1, 10, 1, 50, 13.600293004517154
19,jpg,225,285,130, 3.5, 50, 1, 10, 1, 100, 6.678031110164075
20,jpg,250,225,155, 3.5, 50, 1, 10, 1, 100, 2.4525170569795316


22,jpg,140,190,125, 3.5, 50, 1, 10, 1, 100, 26.349496797804207
26,jpg,195,248,193, 3.5, 200, 1, 10, 2, 100, 32.104333564624994
27,jpg,207,253,205, 3.5, 50, 1, 10, 1, 100, 0.8470508075630643
29,jpg,195,240,180, 3.5, 50, 1, 10, 1, 100, 8.322550034506557

31,jpg,245,190,180, 3.5, 50, 1, 10, 1, 100, 17.306836719561026
33,jpg,120,195,100, 3.5, 50, 1, 10, 1, 100, 38.473172488296726
37,jpg,110,125,90, 3.5, 200, 1, 10, 6, 100, 24.57290907618816

39,jpg,260,265,170, 3.5, 50, 1, 10, 1, 100, 35.58362105518202
40,jpg,90,100,65, 3.5, 50, 1, 10, 2, 50, 102.65536723163842
41,jpg,105,170,100, 3.5, 50, 1, 10, 2, 50, 41.88122533358391
